day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;961500;SQUID_INK;1891;26;;;;;1894;26;;;;;1892.5;-31187.234375
1;961500;KELP;2051;2;2050;24;;;2054;26;;;;;2052.5;71.05078125
1;961500;RAINFOREST_RESIN;9992;29;;;;;10003;6;10008;29;;;9997.5;9629.0
1;961600;KELP;2051;3;2050;24;;;2054;24;;;;;2052.5;73.078125
1;961600;SQUID_INK;1890;27;;;;;1893;24;;;;;1891.5;-31245.015625
1;961600;RAINFOREST_RESIN;9992;31;;;;;10003;4;10008;31;;;9997.5;9629.0
1;961700;SQUID_INK;1890;31;;;;;1893;31;;;;;1891.5;-31246.015625
1;961700;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9629.0
1;961700;KELP;2050;31;;;;;2054;31;;;;;2052.0;73.31640625
1;961800;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9629.0
1;961800;KELP;2053;1;2051;7;2050;28;2054;28;;;;;2053.5;72.77734375
1;961800;SQUID_INK;1891;1;1889;35;;;1892;28;;;;;1891.5;-31277.1875
1;961900;KELP;2050;21;;;;;2052;2;2054;22;;;2051.0;76.421875
1;961900;SQUID_INK;1889;21;;;;;1891;2;1892;22;;;1890.0;-31263.640625
1;961900;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9629.0
1;962000;KELP;2050;22;;;;;2052;8;2053;23;;;2051.0;83.171875
1;962000;SQUID_INK;1888;22;;;;;1890;8;1891;23;;;1889.0;-31315.921875
1;962000;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;9629.0
1;962100;SQUID_INK;1889;26;;;;;1892;26;;;;;1890.5;-31330.9296875
1;962100;RAINFOREST_RESIN;10001;1;9992;33;;;10008;33;;;;;10004.5;9629.0
1;962100;KELP;2050;26;;;;;2053;26;;;;;2051.5;85.64453125
1;962200;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;9630.0
1;962200;KELP;2050;25;;;;;2053;25;;;;;2051.5;84.15625
1;962200;SQUID_INK;1887;25;;;;;1890;25;;;;;1888.5;-31354.009765625
1;962300;KELP;2050;22;;;;;2053;1;2054;21;;;2051.5;79.8515625
1;962300;SQUID_INK;1887;22;;;;;1890;22;;;;;1888.5;-31357.685546875
1;962300;RAINFOREST_RESIN;9997;7;9992;25;;;10008;25;;;;;10002.5;9630.0
1;962400;KELP;2050;24;;;;;2054;24;;;;;2052.0;77.7578125
1;962400;SQUID_INK;1887;24;;;;;1890;24;;;;;1888.5;-31360.78515625
1;962400;RAINFOREST_RESIN;9992;25;;;;;9999;1;10003;5;10008;25;9995.5;9630.0
1;962500;SQUID_INK;1887;27;;;;;1890;22;;;;;1888.5;-31361.380859375
1;962500;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;9631.0
1;962500;KELP;2050;27;;;;;2053;2;2054;20;;;2051.5;80.515625
1;962600;RAINFOREST_RESIN;9992;29;;;;;10003;6;10008;29;;;9997.5;9631.0
1;962600;KELP;2050;26;;;;;2054;26;;;;;2052.0;75.40234375
1;962600;SQUID_INK;1886;26;;;;;1889;26;;;;;1887.5;-31373.8671875
1;962700;KELP;2050;25;;;;;2052;6;2054;25;;;2051.0;74.17578125
1;962700;SQUID_INK;1887;25;;;;;1889;6;1890;25;;;1888.0;-31356.3046875
1;962700;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9631.0
1;962800;KELP;2050;23;;;;;2054;23;;;;;2052.0;75.45703125
1;962800;SQUID_INK;1886;23;;;;;1890;23;;;;;1888.0;-31366.5703125
1;962800;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9631.0
1;962900;SQUID_INK;1889;1;1887;22;;;1890;22;;;;;1889.5;-31356.802734375
1;962900;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9631.0
1;962900;KELP;2053;1;2050;22;;;2054;22;;;;;2053.5;74.015625
1;963000;RAINFOREST_RESIN;9992;31;;;;;9999;1;10008;31;;;9995.5;9631.0
1;963000;KELP;2050;25;;;;;2053;2;2054;23;;;2051.5;78.3203125
1;963000;SQUID_INK;1888;25;;;;;1891;25;;;;;1889.5;-31345.013671875
1;963100;KELP;2050;31;;;;;2052;1;2054;31;;;2051.0;75.56640625
1;963100;SQUID_INK;1890;2;1889;29;;;1891;1;1893;31;;;1890.5;-31317.287109375
1;963100;RAINFOREST_RESIN;9992;29;;;;;9998;4;10008;29;;;9995.0;9632.0
1;963200;KELP;2050;22;;;;;2054;22;;;;;2052.0;77.625
1;963200;SQUID_INK;1890;22;;;;;1893;22;;;;;1891.5;-31305.779296875
1;963200;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9640.0
1;963300;SQUID_INK;1892;1;1890;26;;;1893;26;;;;;1892.5;-31315.05078125
1;963300;RAINFOREST_RESIN;9997;4;9992;28;;;10008;28;;;;;10002.5;9640.0
1;963300;KELP;2053;1;2050;26;;;2054;26;;;;;2053.5;73.578125
1;963400;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;9640.0
1;963400;KELP;2050;29;;;;;2052;6;2054;29;;;2051.0;72.13671875
1;963400;SQUID_INK;1890;29;;;;;1892;6;1893;29;;;1891.0;-31309.609375
1;963500;KELP;2053;1;2051;31;;;2054;27;;;;;2053.5;65.96875
1;963500;SQUID_INK;1892;1;1890;31;;;1893;27;;;;;1892.5;-31311.70703125
1;963500;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;9640.0
1;963600;KELP;2051;29;;;;;2054;29;;;;;2052.5;64.66015625
1;963600;SQUID_INK;1891;29;;;;;1894;29;;;;;1892.5;-31296.125
1;963600;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;9640.0
1;963700;SQUID_INK;1892;26;;;;;1895;26;;;;;1893.5;-31271.24609375
1;963700;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;9640.0
1;963700;KELP;2051;26;;;;;2054;26;;;;;2052.5;62.92578125
1;963800;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9640.0
1;963800;KELP;2053;1;2051;21;;;2054;21;;;;;2053.5;61.6328125
1;963800;SQUID_INK;1892;1;1890;21;;;1893;21;;;;;1892.5;-31303.8125
1;963900;KELP;2051;26;;;;;2054;22;;;;;2052.5;58.13671875
1;963900;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9640.0
1;963900;SQUID_INK;1888;26;;;;;1891;22;;;;;1889.5;-31344.142578125
1;964000;KELP;2051;29;;;;;2054;29;;;;;2052.5;61.01171875
1;964000;SQUID_INK;1888;29;;;;;1891;29;;;;;1889.5;-31349.56640625
1;964000;RAINFOREST_RESIN;10001;1;9992;31;;;10003;8;10008;31;;;10002.0;9640.0
1;964100;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9641.0
1;964100;SQUID_INK;1890;1;1888;21;;;1891;1;1892;20;;;1890.5;-31391.583984375
1;964100;KELP;2053;1;2051;21;;;2054;21;;;;;2053.5;62.81640625
1;964200;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;9641.0
1;964200;KELP;2051;27;;;;;2054;27;;;;;2052.5;63.31640625
1;964200;SQUID_INK;1890;1;1889;26;;;1893;27;;;;;1891.5;-31405.712890625
1;964300;KELP;2051;31;;;;;2053;7;2054;31;;;2052.0;58.94140625
1;964300;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9641.0
1;964300;SQUID_INK;1890;31;;;;;1892;7;1893;31;;;1891.0;-31411.7109375
1;964400;KELP;2051;32;;;;;2054;32;;;;;2052.5;61.4921875
1;964400;SQUID_INK;1891;32;;;;;1894;32;;;;;1892.5;-31419.533203125
1;964400;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;9641.0
1;964500;RAINFOREST_RESIN;9997;7;9992;32;;;10008;32;;;;;10002.5;9641.0
1;964500;SQUID_INK;1891;27;;;;;1894;27;;;;;1892.5;-31421.0859375
1;964500;KELP;2051;27;;;;;2054;27;;;;;2052.5;58.43359375
1;964600;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;9641.0
1;964600;KELP;2051;28;;;;;2054;28;;;;;2052.5;59.96875
1;964600;SQUID_INK;1892;28;;;;;1895;28;;;;;1893.5;-31450.185546875
1;964700;KELP;2053;5;2051;26;;;2055;26;;;;;2054.0;55.578125
1;964700;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9641.0
1;964700;SQUID_INK;1895;5;1893;26;;;1897;26;;;;;1896.0;-31426.66015625
1;964800;KELP;2051;22;;;;;2054;1;2055;21;;;2052.5;53.9375
1;964800;SQUID_INK;1893;22;;;;;1897;22;;;;;1895.0;-31426.392578125
1;964800;RAINFOREST_RESIN;9992;33;;;;;10003;7;10008;33;;;9997.5;9641.0
1;964900;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;9641.0
1;964900;SQUID_INK;1895;1;1893;27;;;1897;27;;;;;1896.0;-31425.771484375
1;964900;KELP;2053;1;2051;27;;;2054;2;2055;25;;;2053.5;55.1953125
1;965000;RAINFOREST_RESIN;10001;1;9992;26;;;10008;26;;;;;10004.5;9641.0
1;965000;SQUID_INK;1895;23;;;;;1898;23;;;;;1896.5;-31406.73828125
1;965000;KELP;2051;23;;;;;2054;23;;;;;2052.5;57.453125
1;965100;KELP;2051;30;;;;;2055;30;;;;;2053.0;52.40625
1;965100;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;9642.0
1;965100;SQUID_INK;1895;30;;;;;1898;30;;;;;1896.5;-31406.048828125
1;965200;SQUID_INK;1895;30;;;;;1899;30;;;;;1897.0;-31397.130859375
1;965200;KELP;2051;30;;;;;2055;30;;;;;2053.0;53.16796875
1;965200;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;9642.0
1;965300;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9642.0
1;965300;SQUID_INK;1897;1;1896;2;1895;31;1898;31;;;;;1897.5;-31399.294921875
1;965300;KELP;2054;1;2052;2;2051;31;2055;31;;;;;2054.5;49.82421875
1;965400;RAINFOREST_RESIN;10001;1;9992;32;;;10003;5;10008;32;;;10002.0;9642.0
1;965400;SQUID_INK;1895;28;;;;;1896;2;1898;2;1899;26;1895.5;-31397.611328125
1;965400;KELP;2051;28;;;;;2052;2;2055;28;;;2051.5;52.88671875
1;965500;KELP;2052;2;2051;26;;;2055;26;;;;;2053.5;50.7890625
1;965500;RAINFOREST_RESIN;9992;30;;;;;10000;5;10008;30;;;9996.0;9643.0
1;965500;SQUID_INK;1896;2;1895;26;;;1899;26;;;;;1897.5;-31397.4921875
1;965600;SQUID_INK;1895;23;;;;;1897;8;1898;23;;;1896.0;-31398.484375
1;965600;KELP;2051;23;;;;;2053;8;2055;23;;;2052.0;50.54296875
1;965600;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9643.0
1;965700;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9643.0
1;965700;SQUID_INK;1896;32;;;;;1899;32;;;;;1897.5;-31383.298828125
1;965700;KELP;2051;32;;;;;2054;2;2055;30;;;2052.5;53.3203125
1;965800;RAINFOREST_RESIN;9992;35;;;;;10003;7;10008;35;;;9997.5;9643.0
1;965800;SQUID_INK;1898;24;;;;;1901;24;;;;;1899.5;-31357.185546875
1;965800;KELP;2051;24;;;;;2055;24;;;;;2053.0;46.8984375
1;965900;KELP;2051;20;;;;;2055;20;;;;;2053.0;45.91796875
1;965900;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9643.0
1;965900;SQUID_INK;1899;20;;;;;1902;20;;;;;1900.5;-31340.091796875
1;966000;KELP;2052;30;;;;;2054;1;2055;30;;;2053.0;37.0234375
1;966000;SQUID_INK;1900;30;;;;;1902;1;1903;30;;;1901.0;-31330.498046875
1;966000;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;9643.0
1;966100;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;9643.0
1;966100;SQUID_INK;1898;22;;;;;1901;2;1902;20;;;1899.5;-31352.298828125
1;966100;KELP;2052;22;;;;;2055;22;;;;;2053.5;36.015625
1;966200;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9643.0
1;966200;SQUID_INK;1900;25;;;;;1902;5;1903;25;;;1901.0;-31329.3828125
1;966200;KELP;2052;25;;;;;2054;5;2055;25;;;2053.0;32.44140625
1;966300;KELP;2054;1;2052;23;;;2055;23;;;;;2054.5;32.734375
1;966300;RAINFOREST_RESIN;9992;25;;;;;9998;4;10008;25;;;9995.0;9643.0
1;966300;SQUID_INK;1901;1;1899;23;;;1902;23;;;;;1901.5;-31344.0390625
1;966400;SQUID_INK;1899;30;;;;;1902;30;;;;;1900.5;-31344.666015625
1;966400;KELP;2052;30;;;;;2055;30;;;;;2053.5;34.83984375
1;966400;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;9651.0
1;966500;RAINFOREST_RESIN;9992;35;;;;;10003;7;10008;35;;;9997.5;9651.0
1;966500;SQUID_INK;1900;1;1898;28;;;1901;22;;;;;1900.5;-31362.30078125
1;966500;KELP;2054;1;2052;28;;;2055;2;2056;20;;;2054.5;29.98046875
1;966600;RAINFOREST_RESIN;9997;3;9992;29;;;10008;29;;;;;10002.5;9651.0
1;966600;SQUID_INK;1899;30;;;;;1902;30;;;;;1900.5;-31341.33203125
1;966600;KELP;2052;30;;;;;2055;30;;;;;2053.5;31.09765625
1;966700;KELP;2052;30;;;;;2056;30;;;;;2054.0;22.71875
1;966700;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9651.0
1;966700;SQUID_INK;1899;30;;;;;1902;30;;;;;1900.5;-31346.771484375
1;966800;SQUID_INK;1899;27;;;;;1902;27;;;;;1900.5;-31338.884765625
1;966800;KELP;2052;27;;;;;2055;27;;;;;2053.5;37.7421875
1;966800;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9651.0
1;966900;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9651.0
1;966900;SQUID_INK;1899;29;;;;;1902;29;;;;;1900.5;-31380.978515625
1;966900;KELP;2052;29;;;;;2056;29;;;;;2054.0;28.3671875
1;967000;RAINFOREST_RESIN;10002;4;9992;25;;;10008;25;;;;;10005.0;9651.0
1;967000;SQUID_INK;1897;26;;;;;1900;26;;;;;1898.5;-31361.12109375
1;967000;KELP;2052;26;;;;;2055;26;;;;;2053.5;33.2265625
1;967100;KELP;2052;29;;;;;2056;29;;;;;2054.0;26.85546875
1;967100;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9659.0
1;967100;SQUID_INK;1896;29;;;;;1900;29;;;;;1898.0;-31354.8046875
1;967200;SQUID_INK;1897;22;;;;;1899;7;1900;22;;;1898.0;-31358.193359375
1;967200;KELP;2052;22;;;;;2054;7;2056;22;;;2053.0;27.8203125
1;967200;RAINFOREST_RESIN;10002;3;10001;1;9992;35;10008;35;;;;;10005.0;9659.0
1;967300;RAINFOREST_RESIN;9992;35;;;;;10000;4;10008;35;;;9996.0;9665.0
1;967300;SQUID_INK;1898;34;;;;;1901;27;;;;;1899.5;-31372.5703125
1;967300;KELP;2052;34;;;;;2055;2;2056;25;;;2053.5;29.578125
1;967400;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9665.0
1;967400;SQUID_INK;1897;28;;;;;1901;28;;;;;1899.0;-31366.5
1;967400;KELP;2052;28;;;;;2055;28;;;;;2053.5;30.8125
1;967500;KELP;2052;27;;;;;2055;27;;;;;2053.5;30.859375
1;967500;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9665.0
1;967500;SQUID_INK;1898;27;;;;;1901;27;;;;;1899.5;-31374.58203125
1;967600;SQUID_INK;1898;2;1897;30;;;1901;32;;;;;1899.5;-31367.01171875
1;967600;KELP;2052;32;;;;;2055;2;2056;30;;;2053.5;30.40625
1;967600;RAINFOREST_RESIN;10000;2;9992;27;;;10008;27;;;;;10004.0;9665.0
1;967700;RAINFOREST_RESIN;9997;8;9992;32;;;10008;32;;;;;10002.5;9665.0
1;967700;SQUID_INK;1896;28;;;;;1899;28;;;;;1897.5;-31351.8359375
1;967700;KELP;2052;28;;;;;2056;28;;;;;2054.0;27.1171875
1;967800;SQUID_INK;1898;1;1896;24;;;1900;24;;;;;1899.0;-31353.88671875
1;967800;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9665.0
1;967800;KELP;2054;1;2052;24;;;2056;24;;;;;2055.0;28.5234375
1;967900;KELP;2054;1;2052;23;;;2056;23;;;;;2055.0;26.26953125
1;967900;RAINFOREST_RESIN;9992;32;;;;;9999;1;10008;32;;;9995.5;9665.0
1;967900;SQUID_INK;1897;1;1895;23;;;1899;23;;;;;1898.0;-31342.546875
1;968000;SQUID_INK;1895;23;;;;;1898;23;;;;;1896.5;-31396.40234375
1;968000;RAINFOREST_RESIN;9992;28;;;;;10003;3;10008;28;;;9997.5;9666.0
1;968000;KELP;2052;23;;;;;2056;23;;;;;2054.0;25.421875
1;968100;SQUID_INK;1896;28;;;;;1899;28;;;;;1897.5;-31442.203125
1;968100;KELP;2052;28;;;;;2056;28;;;;;2054.0;23.86328125
1;968100;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9666.0
1;968200;SQUID_INK;1895;1;1894;21;;;1898;22;;;;;1896.5;-31422.560546875
1;968200;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;9666.0
1;968200;KELP;2052;22;;;;;2055;1;2056;21;;;2053.5;29.56640625
1;968300;KELP;2052;21;;;;;2055;1;2056;20;;;2053.5;30.296875
1;968300;SQUID_INK;1894;21;;;;;1897;21;;;;;1895.5;-31418.552734375
1;968300;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;9666.0
1;968400;RAINFOREST_RESIN;9992;33;;;;;10000;5;10003;8;10008;33;9996.0;9666.0
1;968400;KELP;2054;1;2052;25;;;2055;2;2056;22;;;2054.5;30.57421875
1;968400;SQUID_INK;1895;1;1894;1;1893;24;1896;2;1897;22;;;1895.5;-31409.1875
1;968500;KELP;2052;28;;;;;2054;4;2056;28;;;2053.0;30.34765625
1;968500;SQUID_INK;1892;28;;;;;1894;4;1896;28;;;1893.0;-31398.560546875
1;968500;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;9666.0
1;968600;SQUID_INK;1893;21;;;;;1896;21;;;;;1894.5;-31406.921875
1;968600;RAINFOREST_RESIN;10001;1;9992;25;;;10008;25;;;;;10004.5;9666.0
1;968600;KELP;2052;21;;;;;2055;21;;;;;2053.5;33.59375
1;968700;KELP;2052;30;;;;;2056;30;;;;;2054.0;28.6015625
1;968700;SQUID_INK;1894;30;;;;;1897;30;;;;;1895.5;-31415.65234375
1;968700;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;9667.0
1;968800;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9667.0
1;968800;KELP;2052;23;;;;;2056;23;;;;;2054.0;29.3828125
1;968800;SQUID_INK;1894;23;;;;;1897;23;;;;;1895.5;-31415.53125
1;968900;KELP;2052;30;;;;;2056;30;;;;;2054.0;23.96875
1;968900;SQUID_INK;1894;30;;;;;1897;30;;;;;1895.5;-31413.072265625
1;968900;RAINFOREST_RESIN;10001;1;9992;30;;;10008;30;;;;;10004.5;9667.0
1;969000;SQUID_INK;1894;29;;;;;1897;29;;;;;1895.5;-31412.748046875
1;969000;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9668.0
1;969000;KELP;2052;29;;;;;2056;29;;;;;2054.0;22.9375
1;969100;KELP;2053;22;;;;;2056;24;;;;;2054.5;15.41015625
1;969100;SQUID_INK;1893;24;;;;;1894;2;1896;24;;;1893.5;-31405.625
1;969100;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;9668.0
1;969200;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9668.0
1;969200;KELP;2053;22;;;;;2056;23;;;;;2054.5;15.125
1;969200;SQUID_INK;1893;22;;;;;1896;23;;;;;1894.5;-31401.1875
1;969300;KELP;2053;21;;;;;2055;2;2056;21;;;2054.0;16.046875
1;969300;SQUID_INK;1892;21;;;;;1894;2;1895;21;;;1893.0;-31394.951171875
1;969300;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9668.0
1;969400;SQUID_INK;1895;1;1893;20;;;1897;20;;;;;1896.0;-31466.80859375
1;969400;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;9668.0
1;969400;KELP;2055;1;2053;20;;;2056;20;;;;;2055.5;13.8125
1;969500;SQUID_INK;1893;30;;;;;1895;8;1896;30;;;1894.0;-31454.24609375
1;969500;KELP;2053;30;;;;;2055;8;2056;30;;;2054.0;12.29296875
1;969500;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;9668.0
1;969600;RAINFOREST_RESIN;10001;1;9992;35;;;10008;35;;;;;10004.5;9668.0
1;969600;KELP;2053;20;;;;;2055;7;2057;20;;;2054.0;3.3203125
1;969600;SQUID_INK;1893;20;;;;;1894;7;1896;20;;;1893.5;-31447.2109375
1;969700;SQUID_INK;1892;28;;;;;1896;28;;;;;1894.0;-31439.79296875
1;969700;KELP;2053;28;;;;;2056;28;;;;;2054.5;7.3984375
1;969700;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;9669.0
1;969800;SQUID_INK;1892;23;;;;;1895;23;;;;;1893.5;-31431.16796875
1;969800;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9669.0
1;969800;KELP;2053;23;;;;;2057;23;;;;;2055.0;1.09375
1;969900;SQUID_INK;1892;1;1891;29;;;1893;3;1895;30;;;1892.5;-31412.265625
1;969900;KELP;2053;30;;;;;2055;3;2056;1;2057;29;2054.0;4.08984375
1;969900;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;9669.0
1;970000;RAINFOREST_RESIN;9992;34;;;;;9999;1;10008;34;;;9995.5;9669.0
1;970000;KELP;2053;21;;;;;2057;21;;;;;2055.0;3.05859375
1;970000;SQUID_INK;1892;21;;;;;1895;21;;;;;1893.5;-31433.8359375
1;970100;SQUID_INK;1891;26;;;;;1894;26;;;;;1892.5;-31394.06640625
1;970100;KELP;2053;26;;;;;2057;26;;;;;2055.0;-0.46484375
1;970100;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;9670.0
1;970200;SQUID_INK;1891;30;;;;;1893;7;1894;30;;;1892.0;-31398.27734375
1;970200;RAINFOREST_RESIN;9992;31;;;;;10003;3;10008;31;;;9997.5;9670.0
1;970200;KELP;2053;30;;;;;2055;7;2057;30;;;2054.0;1.20703125
1;970300;SQUID_INK;1891;28;;;;;1893;8;1894;28;;;1892.0;-31404.65234375
1;970300;KELP;2054;2;2053;26;;;2056;8;2057;28;;;2055.0;-5.21875
1;970300;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;9670.0
1;970400;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;9670.0
1;970400;KELP;2053;29;;;;;2057;29;;;;;2055.0;-5.7265625
1;970400;SQUID_INK;1890;29;;;;;1893;29;;;;;1891.5;-31361.703125
1;970500;KELP;2054;25;;;;;2057;25;;;;;2055.5;-7.79296875
1;970500;SQUID_INK;1890;25;;;;;1893;25;;;;;1891.5;-31363.1953125
1;970500;RAINFOREST_RESIN;9992;29;;;;;10000;5;10008;29;;;9996.0;9670.0
1;970600;KELP;2054;28;;;;;2057;28;;;;;2055.5;-7.0625
1;970600;SQUID_INK;1889;28;;;;;1892;28;;;;;1890.5;-31338.3515625
1;970600;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;9670.0
1;970700;SQUID_INK;1889;28;;;;;1892;28;;;;;1890.5;-31320.4453125
1;970700;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9670.0
1;970700;KELP;2054;28;;;;;2057;28;;;;;2055.5;-6.140625
1;970800;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;9670.0
1;970800;KELP;2053;28;;;;;2057;28;;;;;2055.0;1.08203125
1;970800;SQUID_INK;1888;28;;;;;1891;28;;;;;1889.5;-31305.58984375
1;970900;KELP;2053;21;;;;;2057;21;;;;;2055.0;-1.75
1;970900;SQUID_INK;1885;21;;;;;1889;21;;;;;1887.0;-31226.125
1;970900;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9670.0
1;971000;KELP;2053;30;;;;;2056;5;2057;31;;;2054.5;-4.79296875
1;971000;SQUID_INK;1883;30;;;;;1885;5;1886;31;;;1884.0;-31148.1328125
1;971000;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;9670.0
1;971100;SQUID_INK;1883;30;;;;;1886;27;;;;;1884.5;-31139.6484375
1;971100;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;9670.0
1;971100;KELP;2054;30;;;;;2057;27;;;;;2055.5;-17.2734375
1;971200;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;9670.0
1;971200;KELP;2054;25;;;;;2058;25;;;;;2056.0;-23.75
1;971200;SQUID_INK;1883;25;;;;;1887;25;;;;;1885.0;-31161.6015625
1;971300;KELP;2054;23;;;;;2057;23;;;;;2055.5;-18.1328125
1;971300;SQUID_INK;1885;23;;;;;1888;23;;;;;1886.5;-31201.98828125
1;971300;RAINFOREST_RESIN;9992;30;;;;;9998;3;10008;30;;;9995.0;9670.0
1;971400;KELP;2054;23;;;;;2057;2;2058;21;;;2055.5;-20.65625
1;971400;SQUID_INK;1885;23;;;;;1888;23;;;;;1886.5;-31205.6328125
1;971400;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;9676.0
1;971500;SQUID_INK;1887;1;1885;26;;;1888;23;;;;;1887.5;-31203.09765625
1;971500;RAINFOREST_RESIN;9992;33;;;;;9999;1;10008;33;;;9995.5;9676.0
1;971500;KELP;2056;1;2054;26;;;2057;1;2058;22;;;2056.5;-19.32421875
1;971600;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;9677.0
1;971600;KELP;2054;30;;;;;2056;7;2057;30;;;2055.0;-16.7734375
1;971600;SQUID_INK;1886;1;1885;29;;;1887;7;1889;30;;;1886.5;-31225.93359375
1;971700;KELP;2054;27;;;;;2056;1;2057;27;;;2055.0;-17.046875
1;971700;SQUID_INK;1885;27;;;;;1887;1;1888;27;;;1886.0;-31201.9453125
1;971700;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;9677.0
1;971800;KELP;2054;27;;;;;2056;8;2057;27;;;2055.0;-14.57421875
1;971800;SQUID_INK;1886;27;;;;;1888;8;1889;2;1890;25;1887.0;-31249.17578125
1;971800;RAINFOREST_RESIN;10001;1;9992;30;;;10008;30;;;;;10004.5;9677.0
1;971900;SQUID_INK;1888;27;;;;;1891;28;;;;;1889.5;-31290.31640625
1;971900;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;9678.0
1;971900;KELP;2054;27;;;;;2057;28;;;;;2055.5;-15.5703125
